learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),members size
79000.0,4.943881134,-1.278985585086048E-12,79000.0,90.8,81.59889593375603,82.13592233009709,81.56312625250501,79000.0,-1.0,26.0
80000.0,5.027327533,-1.3005732281857898E-12,80000.0,89.7,79.39258132927854,80.45540796963947,78.22410147991543,80000.0,-1.0,24.0
81000.0,5.10915766,-1.3217427405632208E-12,81000.0,91.10000000000001,82.18289557975658,82.91746641074856,82.12851405622492,81000.0,-1.0,25.0
82000.0,5.193306738,-1.3435121672227982E-12,82000.0,90.7,81.40014879880961,81.21212121212122,81.25000000000001,82000.0,-1.0,26.0
83000.0,5.275113473,-1.3646756280730999E-12,83000.0,89.1,78.17800342745488,78.91682785299807,76.70940170940172,83000.0,-1.0,14.0
84000.0,5.320620884,-1.376448427844379E-12,84000.0,90.3,80.60093115530455,80.6772908366534,80.12295081967213,84000.0,-1.0,12.0
85000.0,5.367758312,-1.388642914179299E-12,85000.0,90.3,80.57669203043652,80.75396825396825,79.53586497890296,85000.0,-1.0,15.0
86000.0,5.422683962,-1.4028522191155291E-12,86000.0,90.4,80.78501230960148,80.990099009901,80.04158004158005,86000.0,-1.0,17.0
87000.0,5.480055813,-1.4176943579999112E-12,87000.0,89.60000000000001,79.19200973173699,79.28286852589642,78.989898989899,87000.0,-1.0,18.0
88000.0,5.547102171,-1.4350392987641198E-12,88000.0,89.8,79.60856440295076,78.79417879417879,79.01234567901236,88000.0,-1.0,19.0
89000.0,5.614436295,-1.4524586847983303E-12,89000.0,90.8,81.576196445808,81.41414141414141,80.95238095238095,89000.0,-1.0,19.0
90000.0,5.67538796,-1.4682269241246914E-12,90000.0,90.0,79.99687951320406,80.19801980198021,79.7160243407708,90000.0,-1.0,16.0
91000.0,5.731504532,-1.4827443214340343E-12,91000.0,84.8,69.57358987601238,69.10569105691057,69.35483870967741,91000.0,-1.0,16.0
92000.0,5.788099653,-1.4973855197119218E-12,92000.0,89.3,78.60034239452169,78.85375494071147,78.07377049180329,92000.0,-1.0,16.0
93000.0,5.84352884,-1.511725090030167E-12,93000.0,88.7,77.36559570547232,76.65289256198348,75.43478260869566,93000.0,-1.0,17.0
94000.0,5.907764274,-1.5283428427452845E-12,94000.0,86.3,72.6015343140784,72.76341948310139,72.21095334685597,94000.0,-1.0,20.0
95000.0,5.982574179,-1.5476962186706565E-12,95000.0,86.9,73.80188626418898,74.0079365079365,72.82157676348547,95000.0,-1.0,25.0
96000.0,6.067277925,-1.5696091383385163E-12,96000.0,90.7,81.36033479243832,80.58455114822547,80.21276595744682,96000.0,-1.0,26.0
97000.0,6.151420007,-1.5913767551278903E-12,97000.0,88.4,76.79405927917547,75.42372881355932,76.47058823529413,97000.0,-1.0,25.0
98000.0,6.224147835,-1.6101914962443214E-12,98000.0,91.0,81.96718026808793,82.17821782178218,82.21343873517787,98000.0,-1.0,22.0
99000.0,6.299693928,-1.6297353245317938E-12,99000.0,89.8,79.57557238457196,79.60000000000001,78.48101265822785,99000.0,-1.0,23.0
100000.0,6.374319556,-1.6490410278654762E-12,100000.0,89.5,78.97291711724702,78.57142857142857,78.03347280334728,100000.0,-1.0,23.0
